emission_time spot_size gun_phase solenoid_strength
0.0031211873874594787 0.28277545559221406 -6.047390728001682 0.16220571417174223
0.002876892377867421 0.27146605694625725 -9.751574801668356 0.221737860557997
0.00177634355516619 0.2781767187940893 -5.958147709189117 0.25759822156977075
0.001881536839352686 0.27265027883802506 -8.749973993578111 0.17191684777946967
0.004095223970222071 0.18859414940815566 7.0981469567140465 0.27911228742461125
0.003983682441497362 0.2319875364246202 8.112583875006504 0.2140969236521122
0.003148747388267411 0.2820586766456162 -9.722899895772649 0.15420417686474547
0.0032606821436004033 0.21792276949402556 -2.67543121030214 0.2954182271600009
0.0024383516371722694 0.21580927666070676 -1.5584274147789294 0.2551628227869923
0.002010287866402075 0.2745412945312012 -9.182098118373563 0.26137450684339925
0.00423718036100063 0.29039671108111287 9.395300250201387 0.1650901362734932
0.004132811272537419 0.25201634631737263 8.038970653315204 0.17048840684024752
0.0014463789498765194 0.23223460582193844 5.843395929887574 0.2788166170136358
0.002830148397940989 0.2012770039672695 5.7647948677000205 0.20839003294984623
0.001709767034642725 0.21077850623634975 7.506790401733788 0.24730221196618551
0.002899595931447831 0.2636602739761853 5.873911100239063 0.17761156788425903
0.002657562081516022 0.24245201942075018 9.748618297239638 0.2741381275960893
0.003575513553439218 0.27429280569542785 4.054438405699974 0.2830921048492122
0.003036473415773713 0.23176746426494896 3.25102184549322 0.2982066159936966
0.002269190988313429 0.2321733025632219 3.8206970531628635 0.162319096111487
0.0030569826390524114 0.23312361511372584 1.466265195606658 0.18267142932393793
0.004290032350931757 0.20041037168036957 -0.3378983567504168 0.20236035971584287
0.0016886205336368886 0.23891100982657165 -3.9151043006462753 0.22763930924839965
0.0028922655276410925 0.20922288098792352 -0.5316536196995987 0.16220533935806372
0.0035947992340498547 0.2662148728753103 9.464265350217826 0.26901753291409164
0.0023937410866900757 0.29078861809193524 0.7424619085443283 0.24986850747948386
0.002588286972076242 0.2807797471629393 8.62468425465591 0.19002330702177017
0.003907653934729589 0.2712263820545449 -6.4553434224246375 0.18685546828096078
0.003294970212490498 0.22428260668041283 -8.413765193502362 0.19297688890335196
0.004100945052352321 0.2992433280526747 8.46326313526362 0.2762108900386107
0.0038753091667042406 0.29676928386243656 -7.606079430572505 0.19671980282296544
0.0030763540273360543 0.24263681177399202 7.7909904078053245 0.24441334875205206
0.0032910678648579083 0.23594761913035212 7.080700402289949 0.2334567691405649
0.0036811108792439958 0.24497287432671433 3.828823379570581 0.29930997066279175
0.0039824295397855045 0.24779985988374328 -3.6353350524949075 0.1863586921013749
0.003890952969488019 0.25248885891929945 -4.958899308035445 0.1630619675377928
0.003304710745463355 0.24210865685233912 -9.784351275002274 0.29761001474989873
0.0018203779537326907 0.2599557596305672 5.300824299293268 0.2463111968884762
0.0018848883975640007 0.29626340999526246 -5.185903745097948 0.2539778878777534
0.003610051148967496 0.22516140884223104 3.0943918798817087 0.22662205371727667
0.003514016511248318 0.2260598465275715 -7.656515150076859 0.22027091778014563
0.0029464181862481893 0.24825553082967966 -0.7061819887450955 0.27433071349567384
0.0021980654453925955 0.21723952373046485 0.7482341759703122 0.17766655067882875
0.0040833028283304585 0.2247641053106711 4.698625205251815 0.25593152814027564
0.0023155142168387747 0.23478980702695953 5.898287022087295 0.2823718441670371
0.002805406338490024 0.28651311209267727 -1.0083194471425454 0.26567952378660836
0.0032707566530631293 0.27261633424045467 -5.335657487546914 0.26750365178810487
0.001520871173512811 0.2510839600876727 -3.1765766566132703 0.24693575883076546
0.0030955294536173196 0.25755268413748234 -0.07263246568324533 0.2494199504376567
0.0032336725101372995 0.21063066823823895 -3.4598503862531826 0.2667550329865968
0.0038826431357423105 0.26378501478400945 9.96282615270913 0.27760407381993213
0.0032493671312016385 0.25821975239816725 -1.9351380426498732 0.1559322128481075
0.00304258075028038 0.19940305101191963 8.242226924159876 0.26137743642911876
0.004099780515264591 0.18599649274466337 3.209905455790361 0.22096454428399992
0.004307796205086948 0.2450386685582759 -9.934226620081397 0.18387088105327967
0.002610962450702446 0.23597659955703318 6.068568782851209 0.21829529972578327
0.0024239094119605726 0.2802557397577682 -2.987583662038542 0.18155916246012452
0.00396064905822047 0.22110357641328274 2.8646126410868646 0.1970425499656065
0.0031904386473466584 0.24121928046164634 4.815382662251935 0.22362054971504614
0.0033555283486136032 0.27476244394856697 2.3258525476037875 0.17336291286905914
0.003842104103920549 0.2636427437254536 8.337652428276026 0.16440721431612978
0.004105900467542057 0.26370740955697003 -0.07231500824623893 0.24758561178627192
0.003036117073484703 0.2253177228663503 -1.7541674801958234 0.2701867983993445
0.0037678863223822847 0.24681016308653478 6.63299322934483 0.23487183784797472
0.0028331527230127714 0.20888022794791805 8.810742917699322 0.16582666603973076
0.0029381708454075104 0.29230644760099667 -9.4317078714612 0.1829190865935198
0.002957979160674443 0.24669735091828812 7.505890880442891 0.16045020312484917
0.004133741874396907 0.19255530417712374 7.758380965031339 0.260997840059896
0.004249454605879884 0.27315358179580523 -5.894536006878452 0.2653638812027084
0.002086496303022808 0.2915548357086206 -9.014410538318952 0.20179016000349936
0.0022382543825302625 0.2645202005949427 2.683168437498388 0.21890205022412673
0.0035883435801667973 0.20571518125846122 -0.5452335134246749 0.20706923661372967
0.004322961339896225 0.267022236360326 -7.740319306140924 0.22756772309211182
0.0034707061583232343 0.2289913909866018 -9.207303075344871 0.22302223479844668
0.003454052995374637 0.21324230389636614 6.073515052237294 0.19884014479567594
0.0031156959848474036 0.24917928531122502 -7.8056488145710485 0.27584445758748
0.003673519823929533 0.24798285475611936 -9.942089050319536 0.21780514733612688
0.00392747602357273 0.25514484601528714 -6.992896052226564 0.18011165574104798
0.0035237600388997774 0.2570763717615715 -5.87536041654597 0.17983478413175963
0.002739583669712173 0.2397354062343415 0.988106057621378 0.2381145669972708
0.0023081824635444864 0.2747773133030318 -9.384631015981357 0.17120915845599916
0.0034756446156722484 0.2981063068164617 -8.096359432952996 0.16110146712054071
0.0037037453987986005 0.20130427390171718 -3.984820630726502 0.22633870234564657
0.0030327998726362906 0.2330770931232058 -5.092051185153455 0.29464445854606713
0.002267648260260079 0.2981487693858411 -9.622206997968668 0.2701380096978785
0.0028247259299844776 0.22110776990329742 -4.023944713168113 0.18924939158519152
0.0028493230076209247 0.24216287294587516 -5.829416729300487 0.2856202994346241
0.0024417756664629267 0.24707916575415234 5.444853189812566 0.22777989100122664
0.003499865226130803 0.2977686352255088 2.956099435523324 0.1877702355503891
0.002085167616809723 0.2535078001013424 -5.245841654795626 0.16447976413531676
0.0019692611201523238 0.24703199075939516 -8.8066558640033 0.20023427142761402
0.004181766990594116 0.2607517271682526 1.4386421722172233 0.16519414843400826
0.0032425570883128953 0.22064189267174203 5.792358543201644 0.280938889999235
0.004237134678107714 0.18711866280126901 9.891104242469428 0.23506011211600727
0.0025422758056489994 0.22783551786939965 -0.5071200548463892 0.20045219413244963
0.0038529499136014623 0.24611816189022923 5.497127369712015 0.2907218510099595
0.003907703710854622 0.25780837760330444 6.446607437214304 0.1778574173876545
0.0028092756498285278 0.2579230645919611 2.646754188341017 0.26106806163169805
0.00336676895381655 0.2289208365960378 -9.955774128396282 0.1714798811604543
0.002832126050582079 0.24693750439278161 2.4217356319604484 0.19311427846478185
0.0031422886342845208 0.19668419839424112 3.6154491588877864 0.20779903133829036
0.0028193085798892074 0.2635707056474311 -5.323711210077107 0.18405508268803453
0.0023863186078670793 0.2220529540155312 0.7431383462631551 0.22181992110489235
0.0030738670186426474 0.23427010049024627 -5.840613128871681 0.26543878207671673
0.0036269850369483408 0.2574902880633624 -3.1179385506053015 0.25372357877242374
0.0035665942842528038 0.2313066714837806 -2.9621387908181056 0.20033460055126515
0.004018572329387152 0.29477368501729767 9.357443016247739 0.28477808964793366
0.003760550419863301 0.29155188978980573 9.349713654326024 0.2983959243924672
0.0024717105074109937 0.2376953600146493 3.289681309310126 0.16784371698960074
0.0029368388906768645 0.2789526607895423 -9.505730707634168 0.22105133717796704
0.0023342498353681696 0.21492184875587006 2.820474739499211 0.29939157006917394
0.002530281499787699 0.23623958317375593 5.224031673377667 0.22680056090580075
0.001971573911780974 0.24235142627002604 -7.965453496627337 0.1991821439487807
0.0032928378025162126 0.2913276444525279 3.343707758066728 0.29618750132701566
0.004267374768619801 0.22669756309285582 -3.242763513180755 0.26051072387276886
0.001865221916917004 0.2349952650065415 3.1082460887053927 0.15062607891386512
0.003864228347616297 0.21296740498317013 5.544045281846861 0.1958332085031459
0.004112399044864146 0.19776422495117013 4.377556668636567 0.25886451602052346
0.0026803264026793025 0.25114615373005805 -4.176800051044012 0.20658228209866691
0.0035044462343637173 0.21254471458199362 9.332619718791364 0.26128660343976573
0.0034728160910667202 0.26322643027031806 -6.267414687496469 0.1591976967310295
0.002093733578398073 0.2244373028712624 5.94386242082787 0.2627962407850153
0.00273528536733628 0.21570849918893412 6.045168102706931 0.21152130370220748
0.002055609515252566 0.2375977291769171 5.82081861171249 0.22409846391070387
0.00337920425715341 0.297691966941024 2.316274937834235 0.2647493762728008
0.0018652356081488687 0.22600471533913277 4.368056834877221 0.16128706295057632
0.003405744750845462 0.21087222309285972 8.202364541100245 0.2956023960822117
0.004032265796767541 0.28187558692629255 7.807844657613462 0.17495990236379255
0.002145212243735817 0.2430029324233047 7.081120578295469 0.25903301849822274
0.004312065336878978 0.24035497451335727 4.96148290581454 0.15911361771005153
0.002962146372162586 0.2825883680035206 4.626398658331352 0.2671645817692372
0.0033425053859453195 0.2334967567846034 3.168002866429809 0.29493671761613016
0.0027514810905793765 0.28303157945978386 0.9759812230089082 0.2534973939018583
0.0036431425410725963 0.23931484479715287 6.68077508201274 0.16751439595121032
0.0025716920076061115 0.26899790124637263 -1.236808747910791 0.25115593362168437
0.002583135406762243 0.26723498025720055 8.485728954765623 0.20657889632328003
0.0028047192326332146 0.25932348841650776 6.182222958676395 0.19357074669219307
0.002095283453291138 0.24600984340386667 -9.512890981810521 0.1846927220542674
0.0027038195285063096 0.23085382653305042 5.200948114109371 0.2461246122933305
0.0021020106448577706 0.2687865232202774 9.4603142994001 0.18014671806559585
0.004089299953126051 0.2524441691438083 -2.085329350529701 0.16642763275680345
0.0026410665189796154 0.28337316622301256 7.886119094188835 0.18132884200748509
0.0019534439076844385 0.2767319046651779 8.966325376498432 0.25114660437706143
0.0029995644367096642 0.2911046183974658 0.457498726545559 0.2785889333973716
0.002845717549816519 0.19624860692868545 3.8697738608915984 0.2936173519421549
0.0036464628035133275 0.18404606060790285 8.461115495130947 0.21582516141234664
0.004025008059898795 0.2674241001730424 -6.975601203376756 0.25949241952012536
0.0030806093264630825 0.22473503595668873 0.1635805519829887 0.21184170645873868
0.002519734992865104 0.29860130764431203 5.813992793087099 0.18463699291651126
0.0021813758618931356 0.2215598737707086 5.6436428996951005 0.25639929304389947
0.004044533460500726 0.2506841402065116 8.896731928161035 0.1661490697149772
0.00238780150879331 0.25527000239006925 6.800472007232521 0.15218425628751592
0.0032791307279355754 0.22692370999572758 -3.0050523193469196 0.23131422168754925
0.002523028885734418 0.2494164103781132 -6.31003183691136 0.21957656265020165
0.00432258001678203 0.24676270817060697 -6.863203980311536 0.16192215001518254
0.0020060836518580307 0.21924238354032685 8.791646184028256 0.1554918293737326
0.0015772012646460664 0.24929821699199484 9.681781770234373 0.2822484171060554
0.0028706105116983074 0.26318223572777655 1.0076058789222166 0.1803432769392534
0.004202721013507882 0.25021284543785216 -4.981575931608444 0.24658017568989166
0.003474000856320612 0.26497114897050605 3.0758446839726936 0.2496331718049472
0.0024754933312024275 0.27815118098738767 5.017074683774631 0.21147379387358062
0.0025394143758576673 0.22442370848371102 1.9473808266197228 0.2731886553519648
0.0026484022013588395 0.2821924426677689 -8.542308498877544 0.17380381677738888
0.0034951407699024863 0.23208055353485801 9.547837076125333 0.2702280688989119
0.0020982666126408774 0.2725214062954868 -1.6567450891021647 0.1995263767210578
0.0029377729430840847 0.2177662106520488 5.152544358998398 0.27654001521178484
0.004153509464973868 0.2580834324297288 -1.68761311174611 0.29504480770620123
0.001984005199727879 0.2390765635156254 0.16442412714030752 0.18725603174843297
0.0039783892047035915 0.25880376411330597 -5.597647556139287 0.25771600466160616
0.0031621477155793516 0.26700458172689195 3.4506532132613756 0.19884963936472944
0.002492354763290929 0.2470908469348548 -2.679980493197811 0.18346186495657377
0.004037155961386277 0.2779107083502971 -6.2889905367640875 0.1510518742038096
0.0026056816804512248 0.2246176416080844 0.0265554770072729 0.19788008462094972
0.0042616549239022465 0.2209766817510766 -5.446109360397708 0.24510705259008805
0.001491245171616287 0.24409524521757947 8.246283013871778 0.24101705247097102
0.0028918970204643377 0.28705408434547997 1.2547814868093017 0.1688106851699912
0.0026686891826588036 0.22956920430396827 -6.182162367146027 0.2034129981812015
0.004172777737957383 0.2895252450680743 8.873673603438704 0.16981123932465014
0.00352964153178913 0.23117656257058666 7.773967998216033 0.17685926907194094
0.0035991835713431496 0.212420135193979 -5.514538928484145 0.23664141343649264
0.002475370388614729 0.2333251271053222 9.01097886231467 0.25633589213846697
0.0035948314442236255 0.28129397250608884 -0.7604307224907902 0.19000738228178746
0.0036887031115562406 0.25745592554046565 4.405258537765542 0.21176005868608055
0.0039607620827044835 0.2581529462031203 -4.420359298304484 0.15480605426109806
0.00402402045123155 0.22269498579311392 -6.3105239729322165 0.24090713458713564
0.002882913680931525 0.19998439348941122 8.39773408807546 0.23082695432718908
0.002897712910830172 0.2909572704453634 -1.6085860527432843 0.28288594984786763
0.003631728121374798 0.25625642612953486 -0.7451240531377401 0.1748860100168989
0.003271392132523668 0.29898551109754345 -0.8507492294875334 0.18761685490492025
0.0033164061655226794 0.2909781997154072 -5.176916391891493 0.1965200983653744
0.0034410523522983363 0.22498269251805028 6.631323848128172 0.24403834194945156
0.003767643598551667 0.293991480826589 5.31168714504256 0.21368438952494917
0.003187632409885933 0.23927638004222726 1.7568974111022246 0.2870304932267085
0.0037989539477816985 0.2545466938569475 -0.8653483366463721 0.25765645013942684
0.004238117415010487 0.23323973417995061 2.6197406425225616 0.2573850289780921
0.0030727459978512964 0.24935517358166612 -9.273851591231692 0.19161199970319456
0.0029838008413256316 0.25827180239592884 6.513285847724099 0.18586655574869154
0.0021143725265524694 0.21254607198407624 6.243899583372414 0.2129859536445488
0.0033650587208978976 0.25045851982121364 1.9628664867382035 0.2510936883749279
0.002436691262611891 0.2986432104987303 -6.56667792813418 0.2539045613830123
0.0027899466136567415 0.23514647990006632 8.372653816447905 0.17214723487670158
0.0034640455562392203 0.2446174722727365 4.449806293604436 0.2629455005759364
0.0034338024301393934 0.26169470454427113 2.0110566734185458 0.20693914154009585
0.0027526333068737534 0.2313325855118329 1.0751384636565486 0.2981743326059999
0.0022178476377137536 0.29714806077326833 2.7415891964214687 0.22401070550365473
0.003264283554972998 0.2928963757389668 -9.941444655950187 0.29669554411641397
0.0029852840177698606 0.2718617591685731 -3.708967920983963 0.15558467611786406
0.002244903046171551 0.2760031515229205 8.032719851033583 0.28169423377031155
0.004281812815204495 0.29738953707742605 8.193131754302016 0.2769340956594111
0.002047712219854736 0.22906813543850724 3.0088212853472935 0.1747343079626262
0.003586422103031257 0.29597924548752197 -7.370013724640597 0.22416702163745644
0.0027573050703697975 0.21118616532166837 1.3362473852786465 0.251447251743486
0.0018134898022045857 0.22901341761932853 6.786928505775947 0.2521456752934874
0.002185243406282838 0.2761558882487597 -3.18262205908529 0.166226279580914
0.0031028400380618466 0.26548348040546765 7.656343474728054 0.26936213951701016
0.0038685740273092543 0.19305162949683521 9.312804980983078 0.26963723906289194
0.0035583254729508263 0.2687423235313039 6.507495730024825 0.152980116922654
0.002384960979816859 0.22383504914490635 -5.092135630015335 0.16937117611966765
0.0028736207807019878 0.24719350221613245 -3.637288709020499 0.28500292027416535
0.0019984167040826123 0.21355807853295494 1.3709895767390012 0.21209989269788806
0.0027931145418825295 0.24792535142048822 -8.912834664237337 0.16461860422658123
0.003077410833359503 0.22850024916375417 -0.5368293008681668 0.2698817653053276
0.0023108225102241946 0.24134390996146912 -4.735985881491067 0.19050444249268922
0.0029929099002574764 0.2886241874152686 -9.875292496652882 0.1910781396183388
0.003328492927448714 0.2867688539728633 2.3087470037760696 0.15107998608150566
0.0026668116390365327 0.2587634282654321 -4.956678704971626 0.25091538855496165
0.004312525645192787 0.29190079456852064 -3.6625058089793345 0.15711288043298485
0.0027616594731081044 0.21801800815801933 9.543668884714464 0.21689799151341022
0.0028050985016680064 0.2702767818749223 7.221133898286979 0.1558702266067775
0.004213782997919528 0.22367788990879228 -2.2997229094076754 0.19195376124363905
0.003505438790095569 0.29811473726636717 -3.0976647299539177 0.15391592969833387
0.003107759896670383 0.2703523158852296 6.436306029489593 0.2091593884937081
0.003083513588662431 0.24373595226374017 8.8192616280608 0.2637008614885334
0.004079139400967393 0.26906923928815696 -1.753897207711809 0.22848724454101138
0.002864764849556891 0.29951526450772825 6.794923772355187 0.20154873502580078
0.0038958373759893157 0.21559356774069613 -2.2390099229778704 0.2996734192890488
0.002092662902997143 0.29870542883469 -4.7524778815165325 0.1678298649647118
0.0027724925432358986 0.22243518360683232 3.3087104180479816 0.1821486650476673
0.002014916249880864 0.2501101510009953 -4.538015257155585 0.2952554378292282
0.0033326383573059905 0.21909072615091613 -2.5684494730046925 0.2933830177865663
0.0030256392945413246 0.2574448077198979 8.342165865057169 0.19754722743857236
0.0031782286007342574 0.22497642143011196 -0.3500298758284526 0.2930390281127402
0.0026657731719847222 0.2032209342661187 3.768497289952414 0.2854748685622588
0.0032610211642498266 0.28539350926993057 2.1206224655347583 0.18306018174720814
0.0019163747837839264 0.22423237012521582 -3.6721701586507516 0.16919899473524225
0.0018204284755456005 0.23388150648135014 6.950615400853572 0.19363846831146767
0.0024914062408675176 0.23333774701742 5.875128195439334 0.29626813925919243
0.002495442502230654 0.2282215040025112 -5.112179735570159 0.2830075098997064
0.002394965970088471 0.24812329041231185 -8.035717344765839 0.19239933786014538
0.0030415641105402827 0.29166941011983116 -5.654211948274517 0.22164951073047967
0.0037698080026575057 0.19886948231194365 -1.7562363021853837 0.2244361667399612
0.004215646690457868 0.26067173546216776 1.2022723515189249 0.282885302944237
0.003732151272291934 0.2617418753612324 -0.40777418607053484 0.22467174293641484
0.002970445934327798 0.29898757851522817 7.794803103151587 0.2617539843122673
0.002813199106342431 0.275164980778783 -3.360739947884756 0.23810158763528882
0.004231313450342773 0.19819362125991472 8.187805978383562 0.2523394327056332
0.0031469591325869843 0.27543739980835913 7.119610302733413 0.20279600977962514
0.002323782236798193 0.2818335587216218 -1.240061138138742 0.22234604188514243
0.004210314120819049 0.27576553533376125 6.935148073248087 0.28804673749484766
0.002520342506873309 0.27297501109911493 3.9595169384875657 0.15471187043377813
0.0027536308565742824 0.24020143777778893 3.9273597975737857 0.21612558924348563
0.0041803204051492305 0.23447830428701952 2.9772423597204885 0.17251064232140048
0.0027839710289525293 0.22900925081361156 -4.745300447583629 0.2627094048842512
0.0031785168875492122 0.23794382203012746 -9.94538755113152 0.27335282581751097
0.0018510370804518824 0.24380833827459525 5.8156168074696595 0.19058158499552158
0.002982744928543381 0.28726051203371505 -0.9638399020679262 0.23883785551587347
0.002980793867047764 0.27514674593870614 -7.040863653839962 0.2276583708629098
0.0029821710184691616 0.2231394160479622 -7.494039278590529 0.2505243871648313
0.0035096482684373103 0.27471276333165295 5.9388380523667355 0.19535045539650747
0.0041612748594450875 0.21516077756292074 3.1104623041027963 0.16446070730613477
0.004069214761658164 0.2984639206017874 4.198086460429376 0.17252508904251762
0.002378133410853485 0.22911446247326495 -1.6699206448380917 0.2110138666993923
0.003075361007926559 0.2081276855717969 -2.072403772782345 0.22397904112638348
0.0032855107271818713 0.22393243935209528 7.553320066492624 0.21477061242892298
0.0024768993167254075 0.21657185480780267 -0.8975991820591886 0.21594500047054216
0.0028023824292326338 0.2254062758134811 6.040947096929912 0.17191619077208703
0.0019203753418866583 0.21968114513150555 1.1403354253858993 0.28142174329375785
0.002516872304508368 0.22120025481845973 8.924817462951996 0.15595101351067175
0.002917389344947858 0.298368982809476 8.936448235422198 0.2563880857890531
0.0028992128626983897 0.2573170429970685 0.8053926050156299 0.16257215800394031
0.0035694909893393204 0.21577036725002746 2.38028970471194 0.2649780003217744
0.004038348248542238 0.2120246276587076 -0.1933796632936069 0.15305720895878241
0.0031502789319975827 0.24679099443852226 4.934251646087391 0.15806445472989
0.0023323790233945227 0.2280149393920713 -5.3187417061976365 0.2514617075008458
0.004303941210552274 0.20885462348380743 -7.440473735853805 0.23370871427329856
0.003648919531586635 0.2637984624927956 0.4390521711428157 0.2968757754391947
0.0027131498200833604 0.2505100707927002 3.568564825235679 0.24379321702202228
0.002409314600346822 0.21431685089087177 4.897983831848931 0.2131095090551347
0.0034712278222919614 0.263100944064215 -2.832300752680153 0.19309869083497433
0.003207313074162009 0.2109136179477631 -3.831628900468182 0.21955504221022787
0.0032269747446682625 0.21767266986423633 7.81631214260176 0.24108397791204525
0.0028995164653869226 0.2945682549634408 -9.585945192792089 0.2905771640388195
0.0018974591657492394 0.2958608881530784 -4.932354631351011 0.2961287525737775
0.00319357608931444 0.20362286841240382 7.1096083657894305 0.23445950477103703
0.00227532843153709 0.2673565200178972 1.576376443428293 0.20365673478371654
0.0025063852938546423 0.2576826670156466 -5.829022634164344 0.15245750289396587
0.0029344301215001147 0.23823298576602092 0.40866718861656004 0.15395981469835898
0.003945857916851215 0.2587074089930462 0.9024615292274376 0.2514959654641464
0.0032204822871553726 0.2784311442077257 -9.829337234580697 0.24269662477139065
0.0021746815109475754 0.2413599760859647 -5.636862579518982 0.2627568652353733
0.0036546726699648495 0.23887836362502524 4.107362829525329 0.21987842168927685
0.0029353331225597783 0.2794007338580654 -1.8155707213307082 0.20786580246597658
0.0036475325021852285 0.22229964156872972 -3.7864354198442385 0.16025944085742966
0.0038161261584218472 0.29825279020007156 5.979130223334222 0.1973411962582203
0.002467121453706347 0.21690260638626058 9.682059401571873 0.15345903534019165
0.004251529977481378 0.23866426539585073 3.1609688006280106 0.1860607927640086
0.0018789565410434195 0.24153908748279485 -5.701375949151193 0.2834038626167176
0.0022306628289173987 0.2643946240616559 -2.3083891422752973 0.2986644057769724
0.0027334990626612433 0.21838048648259067 -0.7498598945735822 0.2583469152088316
0.0019072365779694246 0.26224617273929113 -5.937811302750326 0.19780164445298404
0.0038744423551158773 0.27489198123844627 -5.666493064948773 0.28599400391799934
0.002613894057194131 0.2075037097677627 3.7263246584254937 0.25914270307564663
0.002715497033648538 0.24890337443317215 -6.97839661591424 0.26968599401036575
0.002895905393023475 0.22553779649903216 -5.30308214502967 0.25914880504116444
0.0032628672486940333 0.2653381905466513 6.495187898821335 0.2889738397472424
0.003172800770839176 0.28330859842189027 4.525551302315423 0.29975857597972155
0.0026630933590523678 0.21337140013757 3.614331091591776 0.21118906766060339
0.0028171317942102597 0.24753753396449468 -8.90297458287506 0.24694248354521103
0.0028448810197796116 0.25283361844450264 6.624116646094048 0.2556097023280913
0.003908114894836448 0.2510478139933208 -4.478428288806329 0.2964055322516068
0.00301478246289235 0.25682280311984923 -3.859428091825836 0.1574819525375527
0.0033974324005599764 0.22807865870526822 8.32541602762484 0.16933160263825844
0.0037403985850685325 0.19712059093937634 8.613942874307096 0.29648382317993716
0.003475029476205106 0.19110087188029054 4.528073313608086 0.2961749858457579
0.0030025548543264535 0.19913077493599424 3.92526393130343 0.28212791642963564
0.003010417812797404 0.2102844284386573 7.479408069204112 0.25203337996248387
0.0024298545936247305 0.23934286790266915 -3.0484011171127285 0.22420047810286114
0.002864758534695119 0.2006730563431084 5.783272612586403 0.2506656231637281
0.0031393682294476354 0.28136466813801 -8.806191118515487 0.220004525724475
0.004249723790931418 0.25799266657128267 -4.903578426508419 0.2725297516724943
0.0024675004801625895 0.2692463679576009 8.670864649426392 0.18154140715963152
0.0017621850248178005 0.24310253234259271 -0.5677563968060895 0.21032023737447214
0.00423778081608152 0.26058678110070704 1.1763809027301768 0.19029519528131936
0.002796636189949453 0.2732528249555466 1.330092154597038 0.2749297828953702
0.0025417370427579084 0.288238572435888 -1.5071795304816682 0.22759975147057207
0.002546875233636457 0.21572877374912094 1.1349657962063873 0.1823628845208509
0.003645243136240338 0.24873752213081457 0.4935786553318362 0.2978992156250979
0.003047694788965894 0.22758279265409948 -5.124516270175736 0.2519152387154681
0.003998508723431198 0.2845476293507649 -1.3493845675962888 0.27507758003598803
0.003882501431868437 0.2358540156106954 -4.688816835443528 0.19759281573897886
0.004254977582022405 0.25017417233449213 -3.2735560002192283 0.15872364082013168
0.002499486244406931 0.22669815904184387 -6.975718596951117 0.22464620231305427
0.0037552057669205893 0.28300686926232904 -9.242271676588205 0.2856828079205961
0.003982096601898242 0.2501184648676754 3.3151911488992987 0.29954794879482083
0.002983377990685905 0.2670507757218904 2.1667286736133136 0.20774467499988156
0.003297547849723849 0.27484710851626687 -1.8284925101324632 0.2951585066237795
0.004074126960876336 0.290183539603934 -3.4078666312023014 0.17119938472218083
0.0035316136132348998 0.2159146512226427 -7.53698352099156 0.18136555331780366
0.0031710545349948327 0.2660043034571479 2.3013608063452846 0.2243830776659032
